,0
CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(C[C@H]12)=C/CCCC(O)=O,0.08869629259773633
OC(CNCCNC(=O)Nc1ccccc1)COc1ccccc1C#N,0.07835020736892813
Oc1cc2C(CNCCc2c(Cl)c1O)c1ccccc1,0.08910540323989377
CC(C)OC(=O)c1cc2c(OCC(O)CNC(C)(C)C)cccc2[nH]1,0.07271613494110522
Oc1ccc(CCNCC2CCc3ccccc3C2=O)cc1,0.08374494740436063
CC(C)C1[C@H]2[C@@H](CCN2C(=O)/C=C/CN3CCCCC3)N(C1=O)S(=O)(=O)C,0.06504906171164522
CCCCCCCCC=CCCCCCCCC(=O)NC(CO)Cc1ccc(O)cc1,0.08983806969883117
CCCCC(=O)O[C@H]1CCC2C3CCc4cc(O)ccc4C3CC[C@]12C,0.08134558565759413
Cc1ccccc1N1CCN(CC1)S(=O)(=O)CC12CCC(C[C@@H]1NC(=O)[C@@H](N)CCS(C)(=O)=O)C2(C)C,0.07600375805507698
CC(C)CC(NC(=O)OCC1c2ccccc2-c3ccccc13)C(=O)O,0.09465004686812685
CN(C(Cc1ccc(cc1)c2ccccc2)C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)O)C(=O)c5cc(C)cc(C)c5,0.07012778121162717
COc1ccc(C2CC(=NCCS2)c2c(O)cc(C)oc2=O)c(OC)c1,0.08696299474631773
Oc1cc2CCN(CC=C)CC(c3ccccc3)c2cc1O,0.06830526715217364
CC(C)C(NS(=O)(=O)c1ccc(cc1)c2ccc(Br)cc2)C(=O)O,0.05484486903813919
CC(C)CC(NC(=O)N1CCCCCC1)C(=O)NC(Cc2cn(C)c3ccccc23)C(=O)NC(Cc4ccccn4)C(=O)O,0.06075075918205451
CN(C(Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N4CCN(CC4)c5ccccc5)S(=O)(=O)c6cccc7cnccc67,0.13888681937102695
CN(Cc1ccccc1)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)C4CCCN4C(=O)Nc5ccccc5[N+](=O)[O-],0.05744936346668205
Cc1cc2nc3c(nc(=O)[nH]c3=O)n(C)c2cc1C=O,0.08756750225263162
CC[C@H](NC(=O)c1c(C)c(nc2ccccc12)-c1ccccc1)c1ccccc1,0.08117396096585226
CCCCCS(=O)(=O)CCCCCCCCCCn1c(c(C)c2cc(O)ccc12)-c1ccc(O)cc1,0.08544899750330714
Clc1cccc(N2CCN(CCCCNC(=O)c3ccc-4c(Cc5ccccc-45)c3)CC2)c1Cl,0.06984929154619009
Cc1cc(C)c(c(C)c1)S(=O)(=O)Nc1cccc(c1)C(F)(F)F,0.08464804836732508
COc1cc(OC)c(/C=C\2/C(=O)Nc3ccccc23)c(OC)c1,0.09537780605421652
CC[C@@H]1CN2C(=N1)c1[nH]c(nc1N(C)C2=O)-c1ccccc1,0.06900275934534658
CCc1cc2N(Cc3ccc(cc3)-c3ccccc3-c3nnn[nH]3)C(=O)CCc2c(CC)n1,0.07293211770857895
COc1ccc(NC(=O)c2ccc(cc2)-c2ccc(cc2C)-c2noc(C)n2)cc1N1CCN(C)CC1,0.09238180180824017
NC(=N)c1ccc(cc1)N1CCN(CC1)C1CCN(CC(O)=O)CC1,0.06762634012062262
N\C(Sc1ccc(N)cc1)=C(\C#N)c1ccccc1C(F)(F)F,0.09800000905392335
O=C(N1CCC(CC1)N1CCCC1)c1ccc(Nc2nccc(n2)-c2cc3ccccc3s2)cc1,0.130883092915995
CN1CCN(CC1)C(=O)c1nc2ccc(Cl)cc2[nH]1,0.07054573408043965
FC(F)(F)c1cc(CO[C@H]2CCCN[C@H]2c2ccccc2)cc(c1)C(F)(F)F,0.10128575746666599
CCC(=O)N(C1CCN(CCc2ccc(cc2)N=C=S)CC1)c1ccccc1,0.08567796564264088
CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1,0.07269088305355524
CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O,0.07763998611244768
Brc1ccc(\C=C\CNCCNS(=O)(=O)c2cccc3cnccc23)cc1,0.07273214484328883
OC(=O)c1n(Cc2ccc(Cl)cc2)c2ccc(Cl)cc2c1Sc1ccccc1,0.06972429479080691
CN(C1CCCCC1)C(=O)c1sc2nc3ccc(N)cc3n2c1C,0.07614359007474049
NC(=O)C(=C\c1ccc(O)c(O)c1)\C#N,0.10037605349752785
CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)SCF,0.08697419691501691
CCCCCOc1c(OC)ccc2cc(C(=O)NCc3ccc4OCOc4c3)c(=O)[nH]c12,0.07821194887387228
NC(=O)CCCCn1ccc(N=C(N)NCC(F)(F)F)n1,0.08514360519450517
CC(=O)NCCc1c(Cc2ccccc2)[nH]c2ccccc12,0.07000708383984632
COc1ccc(cc1C(=O)NCc1cccnc1)C(=O)NCc1cccnc1,0.07315431520296986
CC(=Cc1ccc(cc1)C(=O)O)c2ccc3c(c2)C(C)(C)CCC3(C)C,0.09705132530663707
C1CCC(CC1)n1cnc2c(Nc3ccc(cc3)N3CCOCC3)nc(Oc3cccc4ccccc34)nc12,0.07300854336958101
Oc1ccc(cc1)-c1c(nn2c(cc(nc12)C(F)(F)F)C(F)(F)F)-c1ccccc1,0.08857198575256234
CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc1ccccc1OCC1CC1,0.10837160544510117
COc1ccc(cc1)-c1oc2cc(OC)ccc2c1C(=O)c1ccc(cc1)C#N,0.08556921254644752
CS(=O)(=O)CCNCc1nc(cs1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,0.08181447015126181
SC(=S)N1CCCC1,0.10543557035676031
Nc1nc2n(CCc3ccccc3)ncc2c2nc(nn12)-c1ccco1,0.08196758579795838
Oc1ccc2[nH]c3cc(c4C(=O)NC(=O)c4c3c2c1)-c1ccccc1,0.1202655042220363
Cc1nn(c(C)c1C=NN2CCN(Cc3ccccc3)CC2)c4ccccc4,0.06360969540433638
CN[C@@H](C)[C@@H](O)c1ccccc1,0.07162557135290352
Cc1oc(nc1CCN1CCC2(CC1)OC(=O)Nc1ccc(C)cc21)-c1ccccc1,0.06150756336139792
COc1ccc(Nc2ncnc3ccc(OC)cc23)cc1,0.06914058243316575
CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,0.08883744742709282
Nc1cccc(c1)-c1cc2c(Oc3cccc(O)c3)ncnc2[nH]1,0.12177535283619986
CC(C)N1CCN(CC1)c1ccc(cc1)C(=O)c1c(sc2cc(O)ccc12)-c1ccc(O)cc1,0.07889683278774035
Cc1ccc(=O)n(c1)-c1ccccc1,0.06293329193735482
CN(C)CCC(c1ccccc1)c1ccccn1,0.058067687890379124
COC(=O)C1=C(C)NC(C)=C(C1C)C(=O)OCCSc1ccccc1,0.06320305835348299
CCOC(=O)c1c(C)[nH]c2ccc3OC4N(CCc5cc(OC)ccc45)Cc3c12,0.06218463165661877
Cn1cc(C=C2C(=O)Nc3cccnc23)c4ccccc14,0.06186978083853203
Clc1ccc(cc1)N1CCN(Cc2c[nH]c3ncccc23)CC1,0.07143032173821252
COc1ccc(cc1OC)-c1cc(=O)c2c(OC)c(OC)c(OC)c(OC)c2o1,0.08679210093171072
CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,0.09608101435759157
Clc1ccc2Nc3ccccc3C(=Nc2c1)N1CCNCC1,0.06706497277096853
CCCCC1C(=O)N(N(C1=O)c1ccccc1)c1ccccc1,0.05304676642946338
CN(C)Cc1c(oc2ccccc12)C(=O)NCCOc1ccc(cc1)C(=O)NO,0.11077658763926211
CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13)N(C)C(=O)c1ccccc1,0.08188218357089845
Cc1cc(c(O)c(C)c1CC1=NCCN1)C(C)(C)C,0.06131769407035978
CS(=O)(=O)Nc1ccc(Cc2noc(n2)-c2ccc3[nH]cc(CCN)c3c2)cc1,0.06185996303307146
COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@@H](C[C@]21C)c1ccoc1,0.06748704162882815
Nc1nc(NCCc2ccc(O)cc2)nc2nc(nn12)-c1ccco1,0.061807070895878634
CN(C)c1ccc(cc1)\C=C1/C(=O)Nc2ccccc12,0.06947583823498076
Oc1ccc(Nc2nc(cs2)-c2ccc(Cl)cc2)cc1,0.09160158475632771
COc1oc(=O)c2cc(N)ccc2c1Cl,0.1266348749527121
O=c1cc(oc2c(cccc12)-c1ccccc1)N1CCNCC1,0.06944242129519623
OC(c1ccc(cc1)N(CC(F)(F)F)S(=O)(=O)c1ccccc1)(C(F)(F)F)C(F)(F)F,0.08465298413651533
CC1=NN=C(c2ccc(N)cc2)c2cc3OCOc3cc2C1,0.06803946761377995
Brc1ccc(NC(=O)N2NC(=O)[C@H]([C@@H]2c2ccccc2)c2ccccc2)cc1,0.05719962321196149
Cc1ccc(cc1)c2cn3c4CCCCc4sc3n2,0.07202737797065546
[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc1ccncc1,0.07605770914988905
CC(C)Oc1cccc(c1)-n1c(CCc2c[nH]c3ccc(Br)cc23)nc2ccccc2c1=O,0.062094158556169954
Cc1ccc-2c(Cc3c(nn(c-23)-c2ccc(Cl)cc2Cl)C(=O)NC2CCCCC2)c1,0.056645956271388374
COc1ccc2Sc3ccccc3N(C[C@H](C)CN(C)C)c2c1,0.07875711018397492
Brc1ccc2[nH]c-3c(CC(=O)Nc4ccccc-34)c2c1,0.07243055848942746
CC(C)c1cc(NNC(=O)Nc2cc(Cl)nc(Cl)c2)nc2n(C)nc(C)c12,0.09388705068795232
Cc1ccc(cc1)-c1nn(c2ncnc(N)c12)C(C)(C)C,0.07099363756357363
Cc1c(oc2c(cccc2c1=O)C(=O)OCCN1CCCCC1)-c1ccccc1,0.09243493927214179
Fc1ccc(cc1)C(=O)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,0.05892226718397196
COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CCNS(C)(=O)=O)CC1,0.08124527441092048
CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c1ccc(Cl)cc1,0.06499836669115464
Ic1ccc(CCNC(=N)SCCCc2c[nH]cn2)cc1,0.08908233361926315
CN(C)c1ccc(NC(=O)Nc2cc(C)nc3c(F)cc(F)cc23)cc1,0.068502906208061
Oc1ccc(cc1)-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,0.13743958717682775
COC(=O)c1csc(n1)C(=O)c2c[nH]c3ccccc23,0.08647226527625262
COC(=O)[C@H](NC(=O)c1cc(nc2ccccc12)-c1ccccc1)c1ccccc1,0.08162653270419318
NC(=O)c1ccc(cc1)-c1nc(c([nH]1)-c1ccccn1)-c1ccc2OCOc2c1,0.08173164376187883
COc1ccccc1N1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1,0.06259626919020549
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0.07625301797458081
O=S(=O)(N1CCCNCC1)c1cccc2cnccc12,0.07164842479426468
CS(=O)(=O)Nc1ccc(cc1Oc1ccccc1)[N+]([O-])=O,0.06567873278657743
C(C1=NCCN1)c1cccc2ccccc12,0.06330315064250984
Cc1ncc(CN2CCC(=CC2)c2ccccc2)c(N)n1,0.06711852955659395
Cc1nc(sc1CSc1ccc(OCC(O)=O)c(C)c1)-c1ccc(c(F)c1)C(F)(F)F,0.05933938388796741
CCCCCCCCCCCC1C(=O)C(=O)CC(=O)C1=O,0.08553900986109517
COc1cc(OC)c(cc1NS(=O)(=O)c1ccc(cc1)C(F)(F)F)C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O,0.06033419860592984
CCc1nn(CCCN2CCN(CC2)c2cccc(Cl)c2)c(=O)n1CCOc1ccccc1,0.0798406928619551
CNCCC=C1c2ccccc2CCc2ccccc12,0.059316446460298974
Cc1cccc(Nc2ccccc2C(O)=O)c1C,0.0939202701154891
COc1ccc2n(C(=O)c3cccc(Cl)c3Cl)c(C)c(CCN3CCOCC3)c2c1,0.0650037446596512
ONC(=O)CCCCCN1C(=O)c2cccc3cccc(C1=O)c23,0.12711837819589708
C(C1CCNCC1)c1c[nH]cn1,0.09850578923210976
Clc1ccc2nc(NC(=O)Cc3ccccc3)n3nc(nc3c2c1)-c1ccco1,0.05841327920745056
Cc1ccc-2c(Cc3c(nn(c-23)-c2ccc(Cl)cc2Cl)C(=O)NN2CCCCC2)c1,0.07175375366735703
COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2ccccc12,0.06923723746654283
Cc1cc(F)c(Nc2ncnc3cc(OCc4ccccc4)ccc23)cc1O,0.059818381335458665
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(c1)S(=O)(=O)NC(C)(C)C,0.09886398392651209
CC(C)c1c(O)c(O)c(C=O)c2c(O)c(c(C)cc12)-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,0.11864487296337921
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,0.13179510022504826
C(Nc1nc(nnc1-c1ccccc1)-c1ccccn1)c1ccc(cc1)-c1ccccc1,0.13686891112914737
CCCCN1CCCC1CNC(=O)c1cc(C#N)c2ccccc2c1OC,0.07418142210654154
NC(=O)c1cccnc1,0.0890131680024417
Oc1cc2CC[C@H]3NCc4ccccc4[C@@H]3c2cc1O,0.09385854507014246
COc1cc(C)nn1-c1nc(C)cc(OC)n1,0.06316174091547445
CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,0.07042428791688447
CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,0.09970083472130238
Nc1nc2ccc(OC(F)(F)F)cc2s1,0.06971138899068813
CCCCC(=O)N(Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1)[C@@H](C(C)C)C(O)=O,0.06795508978631312
CCN(CC)CC(=O)Nc1c(C)cccc1C,0.08166496942563273
CN(C)CCN(Cc1ccccc1)c1ccccn1,0.06482464037511618
CN(C)c1ccccc1CN1CCCN(Cc2ccccc2N(C)C)C1c1ccncc1,0.08911394862043664
ONC(=O)CCCCCCC(=O)Nc1cccnc1,0.09225154331183821
Clc1cccc(Cl)c1C(=O)Nc1c[nH]nc1C(=O)NC1CCNCC1,0.09452245760310786
COC1=CC(=N\C\1=C/c1[nH]c(C)cc1C)c1cc2ccccc2[nH]1,0.11264664310391909
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,0.12271558084152767
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c5OCOc5ccc4Cl)ncnc3c2)CC1,0.09205228403266039
COCC[n+]1c(C)n(Cc2cnccn2)c2c1C(=O)c1ccccc1C2=O,0.15410724274770526
C\C1=C/CC[C@@]2(C)O[C@@H]2[C@H]2OC(=O)C(=C)[C@@H]2CC1,0.12106578871744816
CNC(=O)c1ccccc1Sc1ccc2c(\C=C\c3ccccn3)n[nH]c2c1,0.0938250396587368
COc1nc(C)cnc1NS(=O)(=O)c1cccnc1-c1ccc(cc1)-c1nnco1,0.0764049701007148
CN(C)CCN1C(=O)c2cccc3cc(N)cc(C1=O)c23,0.11110194029561185
FC(F)c1nc2ccccc2n1-c1nc(nc(n1)N1CCOCC1)N1CCOCC1,0.07597788267489895
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,0.11697262996966372
COCC(=O)NC\C=C\c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,0.07018420310079083
OCCCNc1cc(ccn1)c2ccnc(Nc3cccc(Cl)c3)n2,0.10668339809495793
CN1CC[C@@H]([C@H](O)C1)c1c(O)cc(O)c2c1oc(cc2=O)-c1ccccc1Cl,0.10505177889856811
COc1cc2c(ncnc2cc1OCCCN1CCCCC1)N1CCN(CC1)C(=O)Nc1ccc(OC(C)C)cc1,0.08167579420394067
C[C@@H](Oc1cc(sc1C(N)=O)-n1cnc2ccc(CN3CCN(C)CC3)cc12)c1ccccc1C(F)(F)F,0.08231908436558412
CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1,0.09657490244292306
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc12,0.07941673234977685
CNC(=O)Nc1ccc(cc1)-c1nc(N2CC3CCC(C2)O3)c2cnn(C3CCC4(CC3)OCCO4)c2n1,0.08742853944232715
CN(C)CCOc1ccc(cc1)-c1nc(c([nH]1)-c1ccc2c(CC\C2=N\O)c1)-c1ccncc1,0.11833692564082382
COc1cc(ccc1Nc1ncc2N(C)C(=O)c3ccccc3N(C)c2n1)C(=O)N1CCC(CC1)N1CCN(C)CC1,0.11072705661887819
Oc1ccc(cc1)-c1cc(=O)c2c(O)cc(O)cc2o1,0.1159496705497466
O\N=C1/C(Nc2ccccc12)=C1/C(=O)Nc2cc(Br)ccc12,0.11321138401177057
Cc1ccc(NC(=O)c2cccc(c2)C(C)(C)C#N)cc1Nc1ccc2ncn(C)c(=O)c2c1,0.12990255647814195
CC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,0.08643846161293028
C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,0.08309567225190909
O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc12,0.09924730634652278
CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OCCO,0.13105249158262006
Cc1cnc2c(NCCN)nc3ccc(C)cc3n12,0.12575506193443223
C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC1=O)[C@@H](C)O)C(O)=O)NC(=O)CNC(=O)[C@H](C)N,0.08855650423972442
Cc1nc(sc1CSc1ccc(OCC(O)=O)c(C)c1)-c1ccc(cc1)C(F)(F)F,0.09464464940533213
Nc1ccccc1NC(=O)c1ccc(CNc2nccc(n2)-c2cccnc2)cc1,0.11876544116507615
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.12238260775696365
C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4C(=O)NCc4c4c5ccccc5n2c4c13,0.11773251435131621
O=c1cc(oc(c1)-c1cccc2Sc3ccccc3Sc12)N1CCOCC1,0.08316157136971918
C\C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0.08306762508547755
Clc1cc2NC(=O)Cc2cc1CCN1CCN(CC1)c1nsc2ccccc12,0.07002697890406429
CC(C)NCCCn1c(Sc2cc3OCOc3cc2I)nc2c(N)ncnc12,0.10588121938061855
C(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,0.08301422099199351
CCC(=O)N1CCN(CC1)c1ccc(cc1C(F)(F)F)-n1c2c(ccc1=O)cnc1ccc(cc21)-c1cnc2ccccc2c1,0.13072767323719212
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,0.07839469970875354
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,0.08918748198666901
COc1cc(ccc1OCCCN1CCC(CC1)c1noc2cc(F)ccc12)C(C)=O,0.08264039023998564
COc1cc(ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1)N1CCC(CC1)N1CCN(C)CC1,0.10682787153987129
Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)cc1Cl,0.1227690020446226
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,0.07030412903249533
CC(=O)c1c(C)c2cnc(Nc3ccc(cn3)N3CCNCC3)nc2n(C2CCCC2)c1=O,0.11875608920220858
CCc1nc(c(s1)-c1ccnc(NC(=O)c2ccccc2)c1)-c1cccc(C)c1,0.09732573339319098
CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)-c2cccc3[nH]ncc23)CC1,0.09979500691722153
CCN1CCN(CC1)C(=O)Cc1ccc(Nc2ncc(F)c(Nc3ccc(cc3)C(=O)Nc3ccccc3Cl)n2)cc1,0.11279427157912868
N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12,0.09448528150061579
OCCN(CCc1c[nH]c2ccccc12)Cc1ccc(\C=C\C(=O)NO)cc1,0.09256989851660133
CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,0.10429859671426149
COc1cc(ccc1Nc1ncc2N(C)C(=O)c3ccccc3N(C)c2n1)N1CCN(C)CC1,0.0988919667898401
CCCCCCCC\C=C/CCCCCCCC(=O)NCCO,0.09410658025464198
Nc1ccc(cn1)-c1ccc2ncc3ccc(=O)n(-c4cccc(c4)C(F)(F)F)c3c2c1,0.09754526272095217
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,0.08903313677509572
CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nc(cs3)-c3cccnc3)c2)CC1,0.09200363300345393
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)C=C)c2)n1)N1CCN(C)CC1,0.12542901734762854
CN1CCN(CC1)c1ccc(Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)cc1,0.08933290375371689
CN(c1ccc2c(C)n(C)nc2c1)c1ccnc(Nc2ccc(C)c(c2)S(N)(=O)=O)n1,0.07835103803642801
COC(=O)Nc1ccc(cc1)-c1nc(N2CCOCC2)c2cnn(C3CCN(CC3)C(=O)OC)c2n1,0.11187489670788264
C1CCC(CC1)Nc2nc(Nc3ccc(cc3)N4CCOCC4)nc5[nH]cnc25,0.08036409529795392
C[C@@H](Oc1cc(cnc1N)-c1cnn(c1)C1CCNCC1)c1c(Cl)ccc(F)c1Cl,0.09006768146706685
Cn1cc(C2=C(C(=O)NC2=O)c2cn(C3CCN(Cc4ccccn4)CC3)c3ccccc23)c2ccccc12,0.11475557498713389
CC(=O)N[C@@H](CSC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C(O)=O,0.08298860079004496
COc1nccc(n1)-c1c(ncn1[C@H]1CC[C@H](O)CC1)-c1ccc(F)cc1,0.09267688805867355
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O[C@@H]6CCCCO6)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,0.10253411549250309
CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1c(N)c2c(F)cccc2[nH]c1=O,0.14097023333307834
COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,0.10268296564797316
OC[C@@H](O)CNC(=O)c1ccncc1Nc1ccc(I)cc1F,0.11310071313227965
Fc1ccc(Sc2ccc3c(-c4c(Cl)cccc4Cl)c(=O)ncn3n2)c(F)c1,0.09563781816244901
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,0.09134005808754686
CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn3c(n2)sc2cc(OCCN4CCOCC4)ccc32)no1,0.10718068090931128
COc1cccc2cc([nH]c12)-c1nc([C@@H]2CC[C@@H](CC2)C(O)=O)n2ncnc(N)c12,0.1098958740420449
Cc1ccc(cc1)S(=O)(=O)Nc1nc2ccccc2nc1Nc1ccc2nsnc2c1,0.11735246387448643
COC(=O)c1sccc1S(=O)(=O)Nc1ccc(Nc2ccccc2)cc1OC,0.08831565639166311
Cc1ccc(F)c(NC(=O)Nc2ccc(cc2)-c2cccc3[nH]nc(N)c23)c1,0.10855351502009399
COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl,0.14228160520761773
CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C,0.10442706177276875
Clc1ccc(Cl)c(SCC(=O)N\N=C\c2ccc[nH]2)c1,0.060904882835856905
Cc1ccc(Cl)c(Nc2ccccc2C(O)=O)c1Cl,0.09669503500552641
Brc1c(NC2=NCCN2)ccc2nccnc12,0.0634245465991294
CC(/C=C/C1=C(C)CCCC1(C)C)=C\C=C\C(C)=C/C(O)=O,0.0884791373840927
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)[C@H]12,0.08231848529945222
C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)c1ccccc1,0.09525373332038238
CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,0.05465206646955321
Cc1oncc1C(=O)Nc1ccc(cc1)C(F)(F)F,0.07098390923485443
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0.07957451547188182
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,0.093582700833795
CCN(CC)CCOC(=O)C1(CCCC1)c1ccc(cc1)[N+]([O-])=O,0.054662071701871665
NCCc1ccc(O)c(O)c1,0.06700181712480979
Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12,0.10199864631395396
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,0.07239408294045212
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,0.09027733279815976
CC(C)c1cccc(C(C)C)c1O,0.0703978537244521
COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1,0.06971537200148895
CS(C)=O,0.10229080883179714
